,numExp,stick1,stick2,judge,agentBias,nSticks,p_isLong_1,p_isLong_2,delta
493,246,0.9,0.3,J1,5.0,3.0,0.7455083004967151,0.9170619188275073,0.1715536183307922
494,247,0.9,0.3,J0,5.0,4.0,0.755656108597285,0.6838602329450912,-0.07179587565219381
495,247,0.9,0.3,J1,5.0,4.0,0.6749104385487755,0.862353306733888,0.18744286818511247
496,248,0.9,0.3,J0,5.0,5.0,0.7177114215983365,0.644129353233831,-0.07358206836450543
497,248,0.9,0.3,J1,5.0,5.0,0.6387229213954583,0.7906506412577075,0.15192771986224918
498,249,0.9,0.3,J0,10.0,3.0,0.809667673716012,0.7,-0.10966767371601205
499,249,0.9,0.3,J1,10.0,3.0,0.7611295751510175,0.9673395241431157,0.2062099489920982
500,250,0.9,0.3,J0,10.0,4.0,0.755656108597285,0.6838602329450912,-0.07179587565219381
501,250,0.9,0.3,J1,10.0,4.0,0.6770533669614787,0.933538619525438,0.2564852525639594
502,251,0.9,0.3,J0,10.0,5.0,0.7177114215983365,0.644129353233831,-0.07358206836450543
503,251,0.9,0.3,J1,10.0,5.0,0.6251030905655667,0.880220824885153,0.2551177343195863
504,252,0.9,0.4,J0,2.0,3.0,0.809667673716012,0.8,-0.00966767371601196
505,252,0.9,0.4,J1,2.0,3.0,0.7481913754569883,0.9448190296744174,0.19662765421742912
506,253,0.9,0.4,J0,2.0,4.0,0.755656108597285,0.7487520798668883,-0.00690402873039675
507,253,0.9,0.4,J1,2.0,4.0,0.7073792029140026,0.8660697117656345,0.15869050885163194
508,254,0.9,0.4,J0,2.0,5.0,0.7177114215983365,0.697114427860697,-0.020596993737639457
509,254,0.9,0.4,J1,2.0,5.0,0.685463823652536,0.799960655517574,0.114496831865038
510,255,0.9,0.4,J0,5.0,3.0,0.809667673716012,0.8,-0.00966767371601196
511,255,0.9,0.4,J1,5.0,3.0,0.7455083004967151,0.9949522414309171,0.24944394093420197
512,256,0.9,0.4,J0,5.0,4.0,0.755656108597285,0.7487520798668883,-0.00690402873039675
513,256,0.9,0.4,J1,5.0,4.0,0.6749104385487755,0.9543896584798205,0.27947921993104496
514,257,0.9,0.4,J0,5.0,5.0,0.7177114215983365,0.697114427860697,-0.020596993737639457
515,257,0.9,0.4,J1,5.0,5.0,0.6387229213954583,0.8830012589775771,0.2442783375821188
516,258,0.9,0.4,J0,10.0,3.0,0.809667673716012,0.8,-0.00966767371601196
517,258,0.9,0.4,J1,10.0,3.0,0.7611295751510175,0.9999294942028187,0.2387999190518012
518,259,0.9,0.4,J0,10.0,4.0,0.755656108597285,0.7487520798668883,-0.00690402873039675
519,259,0.9,0.4,J1,10.0,4.0,0.6770533669614787,0.9946089315310825,0.3175555645696039
520,260,0.9,0.4,J0,10.0,5.0,0.7177114215983365,0.697114427860697,-0.020596993737639457
521,260,0.9,0.4,J1,10.0,5.0,0.6251030905655667,0.9691154227716636,0.34401233220609695
522,261,0.9,0.5,J0,2.0,3.0,0.809667673716012,0.8999999999999999,0.09033232628398791
523,261,0.9,0.5,J1,2.0,3.0,0.7481913754569883,0.992199265044427,0.2440078895874387
524,262,0.9,0.5,J0,2.0,4.0,0.755656108597285,0.7986688851913477,0.04301277659406266
525,262,0.9,0.5,J1,2.0,4.0,0.7073792029140026,0.919825146344156,0.21244594343015344
526,263,0.9,0.5,J0,2.0,5.0,0.7177114215983365,0.7487064676616919,0.030995046063355458
527,263,0.9,0.5,J1,2.0,5.0,0.685463823652536,0.8559887784607003,0.17052495480816432
528,264,0.9,0.5,J0,5.0,3.0,0.809667673716012,0.8999999999999999,0.09033232628398791
529,264,0.9,0.5,J1,5.0,3.0,0.7455083004967151,0.9999456675690589,0.25443736707234377
530,265,0.9,0.5,J0,5.0,4.0,0.755656108597285,0.7986688851913477,0.04301277659406266
531,265,0.9,0.5,J1,5.0,4.0,0.6749104385487755,0.9865455637819524,0.3116351252331768
532,266,0.9,0.5,J0,5.0,5.0,0.7177114215983365,0.7487064676616919,0.030995046063355458
533,266,0.9,0.5,J1,5.0,5.0,0.6387229213954583,0.9415746281318419,0.3028517067363836
534,267,0.9,0.5,J0,10.0,3.0,0.809667673716012,0.8999999999999999,0.09033232628398791
535,267,0.9,0.5,J1,10.0,3.0,0.7611295751510175,0.9999999897283706,0.23887041457735303
536,268,0.9,0.5,J0,10.0,4.0,0.755656108597285,0.7986688851913477,0.04301277659406266
537,268,0.9,0.5,J1,10.0,4.0,0.6770533669614787,0.9996460334351523,0.3225926664736737
538,269,0.9,0.5,J0,10.0,5.0,0.7177114215983365,0.7487064676616919,0.030995046063355458
539,269,0.9,0.5,J1,10.0,5.0,0.6251030905655667,0.9942955870601418,0.3691924964945751
540,270,1.0,0.0,J0,2.0,3.0,0.86404833836858,0.55,-0.3140483383685799
541,270,1.0,0.0,J1,2.0,3.0,0.8187196344146529,0.5360096700865256,-0.28270996432812734
542,271,1.0,0.0,J0,2.0,4.0,0.8090928679163971,0.5474209650582365,-0.26167190285816067
543,271,1.0,0.0,J1,2.0,4.0,0.7712734107865891,0.5671512783171793,-0.2041221324694098
544,272,1.0,0.0,J0,2.0,5.0,0.7654583872500047,0.5360696517412935,-0.2293887355087112
545,272,1.0,0.0,J1,2.0,5.0,0.74119034177819,0.5710818789752216,-0.17010846280296843
546,273,1.0,0.0,J0,5.0,3.0,0.86404833836858,0.55,-0.3140483383685799
547,273,1.0,0.0,J1,5.0,3.0,0.8289830057223155,0.5084280822641362,-0.3205549234581794
548,274,1.0,0.0,J0,5.0,4.0,0.8090928679163971,0.5474209650582365,-0.26167190285816067
549,274,1.0,0.0,J1,5.0,4.0,0.7595687761328261,0.5176316120672841,-0.241937164065542
550,275,1.0,0.0,J0,5.0,5.0,0.7654583872500047,0.5360696517412935,-0.2293887355087112
551,275,1.0,0.0,J1,5.0,5.0,0.7136630366644663,0.5232269004584292,-0.19043613620603705
552,276,1.0,0.0,J0,10.0,3.0,0.86404833836858,0.55,-0.3140483383685799
553,276,1.0,0.0,J1,10.0,3.0,0.8463011660441927,0.5231060052569764,-0.32319516078721633
554,277,1.0,0.0,J0,10.0,4.0,0.8090928679163971,0.5474209650582365,-0.26167190285816067
555,277,1.0,0.0,J1,10.0,4.0,0.778070131262553,0.5155888357361509,-0.2624812955264021
556,278,1.0,0.0,J0,10.0,5.0,0.7654583872500047,0.5360696517412935,-0.2293887355087112
557,278,1.0,0.0,J1,10.0,5.0,0.7253711447567228,0.5081522683107149,-0.2172188764460079
558,279,1.0,0.1,J0,2.0,3.0,0.86404833836858,0.65,-0.21404833836857995
559,279,1.0,0.1,J1,2.0,3.0,0.8187196344146529,0.6850113581700992,-0.13370827624455373
560,280,1.0,0.1,J0,2.0,4.0,0.8090928679163971,0.6256239600665556,-0.1834689078498415
561,280,1.0,0.1,J1,2.0,4.0,0.7712734107865891,0.6753780950114043,-0.09589531577518473
562,281,1.0,0.1,J0,2.0,5.0,0.7654583872500047,0.5990547263681597,-0.166403660881845
563,281,1.0,0.1,J1,2.0,5.0,0.74119034177819,0.6552389203631035,-0.08595142141508649
564,282,1.0,0.1,J0,5.0,3.0,0.86404833836858,0.65,-0.21404833836857995
565,282,1.0,0.1,J1,5.0,3.0,0.8289830057223155,0.6785806031148072,-0.15040240260750837
566,283,1.0,0.1,J0,5.0,4.0,0.8090928679163971,0.6256239600665556,-0.1834689078498415
567,283,1.0,0.1,J1,5.0,4.0,0.7595687761328261,0.6647094834571732,-0.09485929267565296
568,284,1.0,0.1,J0,5.0,5.0,0.7654583872500047,0.5990547263681597,-0.166403660881845
569,284,1.0,0.1,J1,5.0,5.0,0.7136630366644663,0.6478305799810045,-0.06583245668346183
570,285,1.0,0.1,J0,10.0,3.0,0.86404833836858,0.65,-0.21404833836857995
571,285,1.0,0.1,J1,10.0,3.0,0.8463011660441927,0.6973280268071553,-0.14897313923703737
572,286,1.0,0.1,J0,10.0,4.0,0.8090928679163971,0.6256239600665556,-0.1834689078498415
573,286,1.0,0.1,J1,10.0,4.0,0.778070131262553,0.6895178459268652,-0.08855228533568782
574,287,1.0,0.1,J0,10.0,5.0,0.7654583872500047,0.5990547263681597,-0.166403660881845
575,287,1.0,0.1,J1,10.0,5.0,0.7253711447567228,0.6701430281958104,-0.05522811656091242
576,288,1.0,0.2,J0,2.0,3.0,0.86404833836858,0.75,-0.11404833836857997
577,288,1.0,0.2,J1,2.0,3.0,0.8187196344146529,0.8349209431166709,0.01620130870201797
578,289,1.0,0.2,J0,2.0,4.0,0.8090928679163971,0.692179700499168,-0.11691316741722912
579,289,1.0,0.2,J1,2.0,4.0,0.7712734107865891,0.7692585924517823,-0.002014818334806767
580,290,1.0,0.2,J0,2.0,5.0,0.7654583872500047,0.6554228855721398,-0.11003550167786491
581,290,1.0,0.2,J1,2.0,5.0,0.74119034177819,0.7323703849946992,-0.00881995678349079
582,291,1.0,0.2,J0,5.0,3.0,0.86404833836858,0.75,-0.11404833836857997
583,291,1.0,0.2,J1,5.0,3.0,0.8289830057223155,0.8947658008970735,0.06578279517475794
584,292,1.0,0.2,J0,5.0,4.0,0.8090928679163971,0.692179700499168,-0.11691316741722912
585,292,1.0,0.2,J1,5.0,4.0,0.7595687761328261,0.8093130835186333,0.04974430738580715
586,293,1.0,0.2,J0,5.0,5.0,0.7654583872500047,0.6554228855721398,-0.11003550167786491
587,293,1.0,0.2,J1,5.0,5.0,0.7136630366644663,0.7697175414760301,0.05605450481156382
588,294,1.0,0.2,J0,10.0,3.0,0.86404833836858,0.75,-0.11404833836857997
589,294,1.0,0.2,J1,10.0,3.0,0.8463011660441927,0.9263972132312288,0.08009604718703611
590,295,1.0,0.2,J0,10.0,4.0,0.8090928679163971,0.692179700499168,-0.11691316741722912
591,295,1.0,0.2,J1,10.0,4.0,0.778070131262553,0.8595211165688016,0.08145098530624861
592,296,1.0,0.2,J0,10.0,5.0,0.7654583872500047,0.6554228855721398,-0.11003550167786491
593,296,1.0,0.2,J1,10.0,5.0,0.7253711447567228,0.8358910470662604,0.11051990230953757
594,297,1.0,0.3,J0,2.0,3.0,0.86404833836858,0.8,-0.06404833836857993
595,297,1.0,0.3,J1,2.0,3.0,0.8187196344146529,0.9315477626077926,0.1128281281931397
596,298,1.0,0.3,J0,2.0,4.0,0.8090928679163971,0.7570715474209648,-0.05202132049543229
597,298,1.0,0.3,J1,2.0,4.0,0.7712734107865891,0.8581176236105734,0.08684421282398436
598,299,1.0,0.3,J0,2.0,5.0,0.7654583872500047,0.7041293532338313,-0.0613290340161734
599,299,1.0,0.3,J1,2.0,5.0,0.74119034177819,0.7979297960597537,0.056739454281563684
600,300,1.0,0.3,J0,5.0,3.0,0.86404833836858,0.8,-0.06404833836857993
601,300,1.0,0.3,J1,5.0,3.0,0.8289830057223155,0.9876999061132988,0.1587169003909833
602,301,1.0,0.3,J0,5.0,4.0,0.8090928679163971,0.7570715474209648,-0.05202132049543229
603,301,1.0,0.3,J1,5.0,4.0,0.7595687761328261,0.9329389189117308,0.1733701427789046
604,302,1.0,0.3,J0,5.0,5.0,0.7654583872500047,0.7041293532338313,-0.0613290340161734
605,302,1.0,0.3,J1,5.0,5.0,0.7136630366644663,0.865457142176632,0.15179410551216577
606,303,1.0,0.3,J0,10.0,3.0,0.86404833836858,0.8,-0.06404833836857993
607,303,1.0,0.3,J1,10.0,3.0,0.8463011660441927,0.9993796236223902,0.1530784575781975
608,304,1.0,0.3,J0,10.0,4.0,0.8090928679163971,0.7570715474209648,-0.05202132049543229
609,304,1.0,0.3,J1,10.0,4.0,0.778070131262553,0.9797243088772885,0.20165417761473547
610,305,1.0,0.3,J0,10.0,5.0,0.7654583872500047,0.7041293532338313,-0.0613290340161734
611,305,1.0,0.3,J1,10.0,5.0,0.7253711447567228,0.9443563409629226,0.21898519620619983
612,306,1.0,0.4,J0,2.0,3.0,0.86404833836858,0.8999999999999999,0.03595166163141994
613,306,1.0,0.4,J1,2.0,3.0,0.8187196344146529,0.9904938049078433,0.17177417049319044
614,307,1.0,0.4,J0,2.0,4.0,0.8090928679163971,0.8086522462562395,-0.00044062166015756965
615,307,1.0,0.4,J1,2.0,4.0,0.7712734107865891,0.9158504352651189,0.14457702447852983
616,308,1.0,0.4,J0,2.0,5.0,0.7654583872500047,0.7533830845771149,-0.01207530267288981
617,308,1.0,0.4,J1,2.0,5.0,0.74119034177819,0.8559290794816065,0.11473873770341647
618,309,1.0,0.4,J0,5.0,3.0,0.86404833836858,0.8999999999999999,0.03595166163141994
619,309,1.0,0.4,J1,5.0,3.0,0.8289830057223155,0.9998884389274182,0.17090543320510265
620,310,1.0,0.4,J0,5.0,4.0,0.8090928679163971,0.8086522462562395,-0.00044062166015756965
621,310,1.0,0.4,J1,5.0,4.0,0.7595687761328261,0.9811247799637564,0.22155600383093021
622,311,1.0,0.4,J0,5.0,5.0,0.7654583872500047,0.7533830845771149,-0.01207530267288981
623,311,1.0,0.4,J1,5.0,5.0,0.7136630366644663,0.9343219557575565,0.2206589190930902
624,312,1.0,0.4,J0,10.0,3.0,0.86404833836858,0.8999999999999999,0.03595166163141994
625,312,1.0,0.4,J1,10.0,3.0,0.8463011660441927,0.9999999451010647,0.15369877905687201
626,313,1.0,0.4,J0,10.0,4.0,0.8090928679163971,0.8086522462562395,-0.00044062166015756965
627,313,1.0,0.4,J1,10.0,4.0,0.778070131262553,0.9989143673297527,0.22084423606719972
628,314,1.0,0.4,J0,10.0,5.0,0.7654583872500047,0.7533830845771149,-0.01207530267288981
629,314,1.0,0.4,J1,10.0,5.0,0.7253711447567228,0.9896094696017295,0.26423832484500664
630,315,1.0,0.5,J0,2.0,3.0,0.86404833836858,1.0,0.13595166163142003
631,315,1.0,0.5,J1,2.0,3.0,0.8187196344146529,1.0,0.1812803655853471
632,316,1.0,0.5,J0,2.0,4.0,0.8090928679163971,0.850249584026622,0.04115671611022487
633,316,1.0,0.5,J1,2.0,4.0,0.7712734107865891,0.9562418299373896,0.18496841915080053
634,317,1.0,0.5,J0,2.0,5.0,0.7654583872500047,0.8030845771144285,0.03762618986442379
635,317,1.0,0.5,J1,2.0,5.0,0.74119034177819,0.9035503366603586,0.16235999488216857
636,318,1.0,0.5,J0,5.0,3.0,0.86404833836858,1.0,0.13595166163142003
637,318,1.0,0.5,J1,5.0,3.0,0.8289830057223155,1.0,0.17101699427768446
638,319,1.0,0.5,J0,5.0,4.0,0.8090928679163971,0.850249584026622,0.04115671611022487
639,319,1.0,0.5,J1,5.0,4.0,0.7595687761328261,0.9958644606093318,0.23629568447650562
640,320,1.0,0.5,J0,5.0,5.0,0.7654583872500047,0.8030845771144285,0.03762618986442379
641,320,1.0,0.5,J1,5.0,5.0,0.7136630366644663,0.9734707379567827,0.25980770129231645
642,321,1.0,0.5,J0,10.0,3.0,0.86404833836858,1.0,0.13595166163142003
643,321,1.0,0.5,J1,10.0,3.0,0.8463011660441927,1.0,0.1536988339558073
644,322,1.0,0.5,J0,10.0,4.0,0.8090928679163971,0.850249584026622,0.04115671611022487
645,322,1.0,0.5,J1,10.0,4.0,0.778070131262553,0.9999538229514449,0.22188369168889188
646,323,1.0,0.5,J0,10.0,5.0,0.7654583872500047,0.8030845771144285,0.03762618986442379
647,323,1.0,0.5,J1,10.0,5.0,0.7253711447567228,0.9988428381022393,0.27347169334551646
