param,val,prob
groupWeight-J0-0.7,0.3942516532155249,0.0004
groupWeight-J0-0.7,0.39431145601043094,0.0002
groupWeight-J0-0.7,0.3946953941280277,0.0002
groupWeight-J0-0.7,0.39482294060051587,0.0004
groupWeight-J0-0.7,0.39510377614148673,0.0009000000000000001
groupWeight-J0-0.7,0.39516664915442673,0.0001
groupWeight-J0-0.7,0.39516876300075854,0.0002
groupWeight-J0-0.7,0.3952300121328884,0.0004
groupWeight-J0-0.7,0.39523922552452473,0.00030000000000000003
groupWeight-J0-0.7,0.3954144134835703,0.0002
groupWeight-J0-0.7,0.3954593070504328,0.0001
groupWeight-J0-0.7,0.3956024079945665,0.0007
groupWeight-J0-0.7,0.3956209250019653,0.0002
groupWeight-J0-0.7,0.39571183378236174,0.0007
groupWeight-J0-0.7,0.3957150086540224,0.0006000000000000001
groupWeight-J0-0.7,0.3957559438125978,0.0002
groupWeight-J0-0.7,0.3958634023273869,0.0001
groupWeight-J0-0.7,0.39596458348502833,0.0001
groupWeight-J0-0.7,0.39620733226838345,0.0004
groupWeight-J0-0.7,0.3962420254271931,0.00030000000000000003
groupWeight-J0-0.7,0.3963454479636189,0.0006000000000000001
groupWeight-J0-0.7,0.3963819415587612,0.0004
groupWeight-J0-0.7,0.3964036997665865,0.0004
groupWeight-J0-0.7,0.3964365420833127,0.0002
groupWeight-J0-0.7,0.3964483772567358,0.0001
groupWeight-J0-0.7,0.3964880070653652,0.0004
groupWeight-J0-0.7,0.3966525159461158,0.00030000000000000003
groupWeight-J0-0.7,0.3968455890265347,0.0007
groupWeight-J0-0.7,0.39703557204063594,0.0008
groupWeight-J0-0.7,0.39741127559247263,0.00030000000000000003
groupWeight-J0-0.7,0.39749072751363146,0.00030000000000000003
groupWeight-J0-0.7,0.3975079548723083,0.0002
groupWeight-J0-0.7,0.3975834203708241,0.0002
groupWeight-J0-0.7,0.39763568873802024,0.00030000000000000003
groupWeight-J0-0.7,0.39774533512615373,0.0001
groupWeight-J0-0.7,0.3977552863250641,0.0001
groupWeight-J0-0.7,0.39787422132190536,0.0002
groupWeight-J0-0.7,0.3979492530185157,0.0001
groupWeight-J0-0.7,0.39805214832980435,0.0007
groupWeight-J0-0.7,0.39808518289919453,0.0001
groupWeight-J0-0.7,0.398100067150072,0.0001
groupWeight-J0-0.7,0.3981107130987336,0.0001
groupWeight-J0-0.7,0.39815258088166655,0.0014
groupWeight-J0-0.7,0.3981965795009506,0.0002
groupWeight-J0-0.7,0.3982531504120895,0.0002
groupWeight-J0-0.7,0.39833363437549624,0.0004
groupWeight-J0-0.7,0.39849426366314117,0.0007
groupWeight-J0-0.7,0.3986966721658318,0.00030000000000000003
groupWeight-J0-0.7,0.3987145596814286,0.0004
groupWeight-J0-0.7,0.3987239697242089,0.0006000000000000001
groupWeight-J0-0.7,0.39878800082688126,0.0001
groupWeight-J0-0.7,0.3988908219598378,0.0001
groupWeight-J0-0.7,0.3989039691431575,0.00030000000000000003
groupWeight-J0-0.7,0.39891134371838993,0.0001
groupWeight-J0-0.7,0.39897439402558055,0.0002
groupWeight-J0-0.7,0.39921968889233356,0.00030000000000000003
groupWeight-J0-0.7,0.3993216223053549,0.0001
groupWeight-J0-0.7,0.3996570825304652,0.0001
groupWeight-J0-0.7,0.39968493424971824,0.0002
groupWeight-J0-0.7,0.3998419151425782,0.0001
groupWeight-J0-0.7,0.39986462134722955,0.0002
groupWeight-J0-0.7,0.39991397152669383,0.0001
groupWeight-J0-0.7,0.39998844923924626,0.0001
groupWeight-J0-0.7,0.4000039874032308,0.0002
groupWeight-J0-0.7,0.4000321031435403,0.00030000000000000003
groupWeight-J0-0.7,0.4001305845422892,0.00030000000000000003
groupWeight-J0-0.7,0.4001993861578442,0.0001
groupWeight-J0-0.7,0.4002284431704666,0.0002
groupWeight-J0-0.7,0.40033832724527013,0.0001
groupWeight-J0-0.7,0.40058665048693953,0.0002
groupWeight-J0-0.7,0.4006258033616101,0.0004
groupWeight-J0-0.7,0.40064635081981104,0.0008
groupWeight-J0-0.7,0.40068926289280815,0.0016
groupWeight-J0-0.7,0.4008651781130853,0.00030000000000000003
groupWeight-J0-0.7,0.4009165583119649,0.0001
groupWeight-J0-0.7,0.40093088051907627,0.0007
groupWeight-J0-0.7,0.4010437156631891,0.0002
groupWeight-J0-0.7,0.4013301845973941,0.0002
groupWeight-J0-0.7,0.4013776736438728,0.0002
groupWeight-J0-0.7,0.4014189861373208,0.0002
groupWeight-J0-0.7,0.40141912245790434,0.0002
groupWeight-J0-0.7,0.40158562422776783,0.0001
groupWeight-J0-0.7,0.40162482138978656,0.0007
groupWeight-J0-0.7,0.4017493191547488,0.0002
groupWeight-J0-0.7,0.4017632202136372,0.0001
groupWeight-J0-0.7,0.4018797364713549,0.0001
groupWeight-J0-0.7,0.40197772001338966,0.00030000000000000003
groupWeight-J0-0.7,0.4022773170028419,0.0002
groupWeight-J0-0.7,0.4024901682684298,0.00030000000000000003
groupWeight-J0-0.7,0.4025226974089199,0.0002
groupWeight-J0-0.7,0.402764363571714,0.0002
groupWeight-J0-0.7,0.40292761082700956,0.0001
groupWeight-J0-0.7,0.4030833387227551,0.0002
groupWeight-J0-0.7,0.40311914199680143,0.0004
groupWeight-J0-0.7,0.4032618014883276,0.0012000000000000001
groupWeight-J0-0.7,0.4035446757847282,0.0005
groupWeight-J0-0.7,0.40370887547675016,0.0004
groupWeight-J0-0.7,0.40376620713163164,0.0002
groupWeight-J0-0.7,0.40378799473677685,0.0002
groupWeight-J0-0.7,0.40400365322052295,0.0007
groupWeight-J0-0.7,0.4041903232535102,0.0002
groupWeight-J0-0.7,0.4045067686390958,0.00030000000000000003
groupWeight-J0-0.7,0.40451136424744405,0.0001
groupWeight-J0-0.7,0.40461119954142705,0.00030000000000000003
groupWeight-J0-0.7,0.40465313657538204,0.0002
groupWeight-J0-0.7,0.40466053567957244,0.0006000000000000001
groupWeight-J0-0.7,0.40468214542337483,0.0001
groupWeight-J0-0.7,0.4048989986153941,0.0005
groupWeight-J0-0.7,0.40489978277246913,0.0002
groupWeight-J0-0.7,0.40496478048455864,0.0002
groupWeight-J0-0.7,0.40505110594522564,0.0013000000000000002
groupWeight-J0-0.7,0.4051843068653898,0.0007
groupWeight-J0-0.7,0.4053303549330173,0.0001
groupWeight-J0-0.7,0.4054199825876819,0.0002
groupWeight-J0-0.7,0.4055517422574814,0.0002
groupWeight-J0-0.7,0.40556690780531884,0.0002
groupWeight-J0-0.7,0.40565422543409113,0.00030000000000000003
groupWeight-J0-0.7,0.4057265163430434,0.0005
groupWeight-J0-0.7,0.4057585654882041,0.0002
groupWeight-J0-0.7,0.40579998581357585,0.0001
groupWeight-J0-0.7,0.4059902532158531,0.0001
groupWeight-J0-0.7,0.40599160201906864,0.0006000000000000001
groupWeight-J0-0.7,0.4060383622129148,0.0002
groupWeight-J0-0.7,0.40607317271184623,0.0002
groupWeight-J0-0.7,0.40611227601852457,0.0006000000000000001
groupWeight-J0-0.7,0.40613031000699135,0.0004
groupWeight-J0-0.7,0.4062058357692208,0.00030000000000000003
groupWeight-J0-0.7,0.4062422293350233,0.0001
groupWeight-J0-0.7,0.40627212542982805,0.00030000000000000003
groupWeight-J0-0.7,0.4063155077094865,0.0002
groupWeight-J0-0.7,0.40632591041974814,0.0001
groupWeight-J0-0.7,0.4063749166406557,0.0002
groupWeight-J0-0.7,0.4064602577907145,0.0004
groupWeight-J0-0.7,0.40653722741784765,0.0005
groupWeight-J0-0.7,0.4068770339159701,0.0001
groupWeight-J0-0.7,0.40727106268045465,0.00030000000000000003
groupWeight-J0-0.7,0.40735635556347066,0.0001
groupWeight-J0-0.7,0.40740563878948477,0.00030000000000000003
groupWeight-J0-0.7,0.40750764757364966,0.0002
groupWeight-J0-0.7,0.407656824470882,0.0001
groupWeight-J0-0.7,0.4077535226285781,0.0001
groupWeight-J0-0.7,0.40782928351413816,0.0004
groupWeight-J0-0.7,0.40810246521512805,0.0004
groupWeight-J0-0.7,0.40841741346722626,0.0001
groupWeight-J0-0.7,0.4085298584652466,0.0001
groupWeight-J0-0.7,0.4086209830007777,0.0002
groupWeight-J0-0.7,0.4086395600597341,0.0001
groupWeight-J0-0.7,0.4086868556195755,0.00030000000000000003
groupWeight-J0-0.7,0.40873841980980863,0.00030000000000000003
groupWeight-J0-0.7,0.4088508407323426,0.0001
groupWeight-J0-0.7,0.4089119164102863,0.0001
groupWeight-J0-0.7,0.4089280142218151,0.0001
groupWeight-J0-0.7,0.4090583510150993,0.0002
groupWeight-J0-0.7,0.4090770620563696,0.0002
groupWeight-J0-0.7,0.4091151683865292,0.00030000000000000003
groupWeight-J0-0.7,0.40911721203374873,0.0005
groupWeight-J0-0.7,0.40915141184696774,0.00030000000000000003
groupWeight-J0-0.7,0.40929860808902657,0.0002
groupWeight-J0-0.7,0.40931735209928083,0.0001
groupWeight-J0-0.7,0.409541915267935,0.0001
groupWeight-J0-0.7,0.40961382924729683,0.0001
groupWeight-J0-0.7,0.40989427120852684,0.0001
groupWeight-J0-0.7,0.4100169869556641,0.0005
groupWeight-J0-0.7,0.41010398360347394,0.0001
groupWeight-J0-0.7,0.41016677300514875,0.0007
groupWeight-J0-0.7,0.41017072313668784,0.0001
groupWeight-J0-0.7,0.41036340084588135,0.0006000000000000001
groupWeight-J0-0.7,0.41053956999173397,0.00030000000000000003
groupWeight-J0-0.7,0.4105577843334403,0.001
groupWeight-J0-0.7,0.4105816280355989,0.0002
groupWeight-J0-0.7,0.4105928829853554,0.0001
groupWeight-J0-0.7,0.41061648092090397,0.0001
groupWeight-J0-0.7,0.41068375223405207,0.0009000000000000001
groupWeight-J0-0.7,0.41086238032739064,0.0002
groupWeight-J0-0.7,0.4108690355529641,0.0004
groupWeight-J0-0.7,0.4108754012829302,0.0001
groupWeight-J0-0.7,0.41099213493385417,0.0001
groupWeight-J0-0.7,0.41099406577900527,0.0001
groupWeight-J0-0.7,0.4110048267084166,0.00030000000000000003
groupWeight-J0-0.7,0.4110655711265416,0.0001
groupWeight-J0-0.7,0.41123981667258486,0.0001
groupWeight-J0-0.7,0.4113151672979615,0.00030000000000000003
groupWeight-J0-0.7,0.411362765788572,0.0008
groupWeight-J0-0.7,0.41139658554681086,0.0001
groupWeight-J0-0.7,0.4116362730435407,0.00030000000000000003
groupWeight-J0-0.7,0.4116376652726437,0.0001
groupWeight-J0-0.7,0.4118317203915044,0.0002
groupWeight-J0-0.7,0.41204343369347335,0.0001
groupWeight-J0-0.7,0.41208782719133297,0.0001
groupWeight-J0-0.7,0.4121578778473554,0.0002
groupWeight-J0-0.7,0.41222353114215915,0.0005
groupWeight-J0-0.7,0.41232749225071613,0.00030000000000000003
groupWeight-J0-0.7,0.41233152047689575,0.0002
groupWeight-J0-0.7,0.4124983584169223,0.0007
groupWeight-J0-0.7,0.4125737111606288,0.0002
groupWeight-J0-0.7,0.41262740117652996,0.0005
groupWeight-J0-0.7,0.41298473637177324,0.0002
groupWeight-J0-0.7,0.4130167790848272,0.0002
groupWeight-J0-0.7,0.41332829143652927,0.0009000000000000001
groupWeight-J0-0.7,0.4134817018898731,0.0002
groupWeight-J0-0.7,0.4136324965108674,0.0008
groupWeight-J0-0.7,0.4136623709678645,0.0002
groupWeight-J0-0.7,0.41374978859508205,0.0002
groupWeight-J0-0.7,0.4137804155526524,0.0002
groupWeight-J0-0.7,0.4140344876798679,0.0004
groupWeight-J0-0.7,0.41406978730578986,0.0004
groupWeight-J0-0.7,0.41407487900309886,0.0002
groupWeight-J0-0.7,0.4141503591517884,0.00030000000000000003
groupWeight-J0-0.7,0.41419708562883467,0.0001
groupWeight-J0-0.7,0.41430085132222266,0.0009000000000000001
groupWeight-J0-0.7,0.4143020433033475,0.0005
groupWeight-J0-0.7,0.4145587820021752,0.0004
groupWeight-J0-0.7,0.41463103063363904,0.00030000000000000003
groupWeight-J0-0.7,0.414723923419642,0.00030000000000000003
groupWeight-J0-0.7,0.4148757628075025,0.00030000000000000003
groupWeight-J0-0.7,0.4150025122613336,0.0005
groupWeight-J0-0.7,0.4150575371769584,0.0001
groupWeight-J0-0.7,0.4151957317065874,0.0001
groupWeight-J0-0.7,0.4152700799263029,0.00030000000000000003
groupWeight-J0-0.7,0.41532798823180994,0.0001
groupWeight-J0-0.7,0.41537235524045935,0.00030000000000000003
groupWeight-J0-0.7,0.415399385270596,0.00030000000000000003
groupWeight-J0-0.7,0.41545795692876014,0.00030000000000000003
groupWeight-J0-0.7,0.4154945452578306,0.0001
groupWeight-J0-0.7,0.4155004033877548,0.0001
groupWeight-J0-0.7,0.4156908512784303,0.001
groupWeight-J0-0.7,0.4158110971649225,0.0001
groupWeight-J0-0.7,0.41583906273521287,0.0004
groupWeight-J0-0.7,0.41589229292378754,0.00030000000000000003
groupWeight-J0-0.7,0.4160225030152077,0.0001
groupWeight-J0-0.7,0.4160263831293542,0.0001
groupWeight-J0-0.7,0.41610755088421114,0.0007
groupWeight-J0-0.7,0.41611408803258676,0.0001
groupWeight-J0-0.7,0.4161247803807805,0.0002
groupWeight-J0-0.7,0.416183407576568,0.0004
groupWeight-J0-0.7,0.4162396221715425,0.0001
groupWeight-J0-0.7,0.4163946795912863,0.0002
groupWeight-J0-0.7,0.41647671738246067,0.0015
groupWeight-J0-0.7,0.41654760772119404,0.0001
groupWeight-J0-0.7,0.41710110479004747,0.0004
groupWeight-J0-0.7,0.4171527405352173,0.0002
groupWeight-J0-0.7,0.41724433054082105,0.0001
groupWeight-J0-0.7,0.4174617867638524,0.00030000000000000003
groupWeight-J0-0.7,0.41748756942625564,0.0001
groupWeight-J0-0.7,0.4175111622976253,0.0004
groupWeight-J0-0.7,0.41752379724967303,0.0001
groupWeight-J0-0.7,0.41771385523799115,0.00030000000000000003
groupWeight-J0-0.7,0.4177303969089023,0.0001
groupWeight-J0-0.7,0.4179763392383876,0.00030000000000000003
groupWeight-J0-0.7,0.4179958295466493,0.0001
groupWeight-J0-0.7,0.41799792342488845,0.0002
groupWeight-J0-0.7,0.41814377675136644,0.0002
groupWeight-J0-0.7,0.4181858435673642,0.0001
groupWeight-J0-0.7,0.41832062913311446,0.0007
groupWeight-J0-0.7,0.4183562918868145,0.0005
groupWeight-J0-0.7,0.41855585654420113,0.0002
groupWeight-J0-0.7,0.4190233312059496,0.0004
groupWeight-J0-0.7,0.41912522354770027,0.0009000000000000001
groupWeight-J0-0.7,0.4191649470072465,0.0002
groupWeight-J0-0.7,0.4191958459026534,0.00030000000000000003
groupWeight-J0-0.7,0.41930369910364806,0.0006000000000000001
groupWeight-J0-0.7,0.41942800590208784,0.0002
groupWeight-J0-0.7,0.41946215225509,0.00030000000000000003
groupWeight-J0-0.7,0.4195081940217033,0.0001
groupWeight-J0-0.7,0.4196219137186426,0.00030000000000000003
groupWeight-J0-0.7,0.4198513604612283,0.0001
groupWeight-J0-0.7,0.41986003558727736,0.0001
groupWeight-J0-0.7,0.4198669736791885,0.0001
groupWeight-J0-0.7,0.4199118069694016,0.0001
groupWeight-J0-0.7,0.4199522371237914,0.0001
groupWeight-J0-0.7,0.4201241504912721,0.0002
groupWeight-J0-0.7,0.42016854067414694,0.0006000000000000001
groupWeight-J0-0.7,0.4204223490301307,0.0005
groupWeight-J0-0.7,0.4205132013813894,0.0001
groupWeight-J0-0.7,0.42058938507018917,0.0001
groupWeight-J0-0.7,0.4206032234089296,0.0004
groupWeight-J0-0.7,0.42071799024082435,0.00030000000000000003
groupWeight-J0-0.7,0.42074753758318206,0.0001
groupWeight-J0-0.7,0.4208222870826302,0.0001
groupWeight-J0-0.7,0.4209254627694416,0.0004
groupWeight-J0-0.7,0.42101196899798604,0.0001
groupWeight-J0-0.7,0.42104232020109394,0.0006000000000000001
groupWeight-J0-0.7,0.4210949264118328,0.0001
groupWeight-J0-0.7,0.42118645151744055,0.0008
groupWeight-J0-0.7,0.4212008571764425,0.0001
groupWeight-J0-0.7,0.4212828142954363,0.0005
groupWeight-J0-0.7,0.42135464318847254,0.0002
groupWeight-J0-0.7,0.4213945327721209,0.0001
groupWeight-J0-0.7,0.42150428036803855,0.0001
groupWeight-J0-0.7,0.4215105230551471,0.0001
groupWeight-J0-0.7,0.42158030441834793,0.0002
groupWeight-J0-0.7,0.42167930579739976,0.0001
groupWeight-J0-0.7,0.4217928771210585,0.0002
groupWeight-J0-0.7,0.4218035465738354,0.00030000000000000003
groupWeight-J0-0.7,0.4218646192174416,0.0009000000000000001
groupWeight-J0-0.7,0.4219395091614229,0.00030000000000000003
groupWeight-J0-0.7,0.4219568515193541,0.0009000000000000001
groupWeight-J0-0.7,0.4220964857149169,0.0005
groupWeight-J0-0.7,0.4226051283858266,0.0001
groupWeight-J0-0.7,0.4227600288919769,0.0005
groupWeight-J0-0.7,0.4228904992368032,0.00030000000000000003
groupWeight-J0-0.7,0.4229142339370434,0.0007
groupWeight-J0-0.7,0.4231910602740308,0.0001
groupWeight-J0-0.7,0.4232291760071142,0.0002
groupWeight-J0-0.7,0.42326762509244403,0.00030000000000000003
groupWeight-J0-0.7,0.4233696079003101,0.0002
groupWeight-J0-0.7,0.4236349488433302,0.00030000000000000003
groupWeight-J0-0.7,0.4236576011355658,0.0006000000000000001
groupWeight-J0-0.7,0.4237230252495796,0.0001
groupWeight-J0-0.7,0.42389225972358824,0.0001
groupWeight-J0-0.7,0.42392039949446886,0.0007
groupWeight-J0-0.7,0.4240356412370639,0.0002
groupWeight-J0-0.7,0.4240559274835319,0.0004
groupWeight-J0-0.7,0.42417293481843904,0.0001
groupWeight-J0-0.7,0.424235377072839,0.0005
groupWeight-J0-0.7,0.42430875951463976,0.0004
groupWeight-J0-0.7,0.424387269902902,0.0002
groupWeight-J0-0.7,0.4244948002125296,0.00030000000000000003
groupWeight-J0-0.7,0.42456379892567875,0.0002
groupWeight-J0-0.7,0.42461949498234086,0.0008
groupWeight-J0-0.7,0.42467425517686985,0.0001
groupWeight-J0-0.7,0.42477498744154424,0.0002
groupWeight-J0-0.7,0.42479246528041165,0.0001
groupWeight-J0-0.7,0.42494773197075275,0.0002
groupWeight-J0-0.7,0.42497003154631025,0.0004
groupWeight-J0-0.7,0.4249752495706969,0.0001
groupWeight-J0-0.7,0.4250324301239326,0.0002
groupWeight-J0-0.7,0.4250381389550487,0.0006000000000000001
groupWeight-J0-0.7,0.4251149659204919,0.00030000000000000003
groupWeight-J0-0.7,0.42518699085521444,0.0002
groupWeight-J0-0.7,0.42525053374747035,0.0005
groupWeight-J0-0.7,0.425321256084047,0.00030000000000000003
groupWeight-J0-0.7,0.42532915607397764,0.0002
groupWeight-J0-0.7,0.425381659324688,0.0002
groupWeight-J0-0.7,0.4254864117390787,0.0005
groupWeight-J0-0.7,0.425711788120182,0.00030000000000000003
groupWeight-J0-0.7,0.4257976745311568,0.0002
groupWeight-J0-0.7,0.4258079188556197,0.0001
groupWeight-J0-0.7,0.4259361238542353,0.0001
groupWeight-J0-0.7,0.4263073340350984,0.0001
groupWeight-J0-0.7,0.42635339433242525,0.0001
groupWeight-J0-0.7,0.42636438977710944,0.0001
groupWeight-J0-0.7,0.4264515381904543,0.0001
groupWeight-J0-0.7,0.42650568910828685,0.0002
groupWeight-J0-0.7,0.4265570336465915,0.0007
groupWeight-J0-0.7,0.4266740267583669,0.0005
groupWeight-J0-0.7,0.42674613685494983,0.0001
groupWeight-J0-0.7,0.426898455203249,0.0001
groupWeight-J0-0.7,0.4269062259011451,0.0001
groupWeight-J0-0.7,0.4270288155684463,0.0001
groupWeight-J0-0.7,0.4270853604402159,0.00030000000000000003
groupWeight-J0-0.7,0.42710296045581037,0.0002
groupWeight-J0-0.7,0.42711904685610175,0.00030000000000000003
groupWeight-J0-0.7,0.42712112304093786,0.0002
groupWeight-J0-0.7,0.42728667232542633,0.00030000000000000003
groupWeight-J0-0.7,0.42732679376979005,0.0001
groupWeight-J0-0.7,0.42745059162381743,0.0001
groupWeight-J0-0.7,0.4274588817860199,0.0001
groupWeight-J0-0.7,0.4277821845021031,0.0002
groupWeight-J0-0.7,0.42781688262163486,0.00030000000000000003
groupWeight-J0-0.7,0.428032471153706,0.0001
groupWeight-J0-0.7,0.42814144764660134,0.0002
groupWeight-J0-0.7,0.4282004499776268,0.00030000000000000003
groupWeight-J0-0.7,0.4283614327143051,0.0002
groupWeight-J0-0.7,0.42837741770946003,0.0001
groupWeight-J0-0.7,0.42840878781677655,0.00030000000000000003
groupWeight-J0-0.7,0.4284533644326121,0.00030000000000000003
groupWeight-J0-0.7,0.4284694342545787,0.0001
groupWeight-J0-0.7,0.4285599664011268,0.0001
groupWeight-J0-0.7,0.4286168920213859,0.0001
groupWeight-J0-0.7,0.42903954460029514,0.0007
groupWeight-J0-0.7,0.42910605004627317,0.0002
groupWeight-J0-0.7,0.42912018328311713,0.0008
groupWeight-J0-0.7,0.4291665470529534,0.0008
groupWeight-J0-0.7,0.42919553297914087,0.0004
groupWeight-J0-0.7,0.4292889836464776,0.0005
groupWeight-J0-0.7,0.42940530828143436,0.0001
groupWeight-J0-0.7,0.42952078354462914,0.0015
groupWeight-J0-0.7,0.429720929133955,0.0001
groupWeight-J0-0.7,0.4297265101982934,0.0001
groupWeight-J0-0.7,0.4299054449344217,0.0002
groupWeight-J0-0.7,0.429962141512055,0.0001
groupWeight-J0-0.7,0.4300348656534684,0.0001
groupWeight-J0-0.7,0.43011658539050646,0.0001
groupWeight-J0-0.7,0.43014769277550546,0.0001
groupWeight-J0-0.7,0.43019904323760005,0.0001
groupWeight-J0-0.7,0.4302363956909006,0.0002
groupWeight-J0-0.7,0.43028067377263934,0.0005
groupWeight-J0-0.7,0.4310848297700645,0.0002
groupWeight-J0-0.7,0.4311342438076685,0.0002
groupWeight-J0-0.7,0.4313466006999341,0.00030000000000000003
groupWeight-J0-0.7,0.4314641076733665,0.0001
groupWeight-J0-0.7,0.4314796493673586,0.0005
groupWeight-J0-0.7,0.4315125555196282,0.0002
groupWeight-J0-0.7,0.431590975585212,0.0002
groupWeight-J0-0.7,0.43160996700488236,0.0008
groupWeight-J0-0.7,0.4316643567475291,0.0005
groupWeight-J0-0.7,0.4316666060784204,0.0002
groupWeight-J0-0.7,0.4317381718953922,0.0001
groupWeight-J0-0.7,0.4317604666932371,0.00030000000000000003
groupWeight-J0-0.7,0.43183186908748816,0.0009000000000000001
groupWeight-J0-0.7,0.43192589474386894,0.0001
groupWeight-J0-0.7,0.4319545832629207,0.0002
groupWeight-J0-0.7,0.43216231225172397,0.0001
groupWeight-J0-0.7,0.43217196345782727,0.0001
groupWeight-J0-0.7,0.43220375067666156,0.0002
groupWeight-J0-0.7,0.4322833339675903,0.0001
groupWeight-J0-0.7,0.4323339019849362,0.0002
groupWeight-J0-0.7,0.4323685000650581,0.0002
groupWeight-J0-0.7,0.43245430981625277,0.00030000000000000003
groupWeight-J0-0.7,0.4324786380476802,0.0002
groupWeight-J0-0.7,0.43270791342977744,0.00030000000000000003
groupWeight-J0-0.7,0.4327553511093273,0.0002
groupWeight-J0-0.7,0.4329499618204772,0.0002
groupWeight-J0-0.7,0.43303424646890565,0.00030000000000000003
groupWeight-J0-0.7,0.4330444694307736,0.00030000000000000003
groupWeight-J0-0.7,0.4332472627991544,0.0004
groupWeight-J0-0.7,0.4332550348288849,0.0001
groupWeight-J0-0.7,0.4332881970317948,0.0002
groupWeight-J0-0.7,0.43361833032427505,0.00030000000000000003
groupWeight-J0-0.7,0.43366290799062474,0.0001
groupWeight-J0-0.7,0.4336899916277898,0.0001
groupWeight-J0-0.7,0.4336900050906448,0.0005
groupWeight-J0-0.7,0.43369607225030327,0.0002
groupWeight-J0-0.7,0.4337339665541831,0.00030000000000000003
groupWeight-J0-0.7,0.4338663839140811,0.0002
groupWeight-J0-0.7,0.4338803064935558,0.0002
groupWeight-J0-0.7,0.43392433992010626,0.0002
groupWeight-J0-0.7,0.4339269605431747,0.0002
groupWeight-J0-0.7,0.4339460923529573,0.0002
groupWeight-J0-0.7,0.4339959259758209,0.00030000000000000003
groupWeight-J0-0.7,0.43404929000523773,0.0002
groupWeight-J0-0.7,0.43408868513314525,0.00030000000000000003
groupWeight-J0-0.7,0.43412057654279645,0.0001
groupWeight-J0-0.7,0.434216929830897,0.0006000000000000001
groupWeight-J0-0.7,0.43459565545293605,0.0006000000000000001
groupWeight-J0-0.7,0.4346241772618432,0.0001
groupWeight-J0-0.7,0.4346354013490875,0.0004
groupWeight-J0-0.7,0.4347255425641392,0.0002
groupWeight-J0-0.7,0.43473199706845367,0.0005
groupWeight-J0-0.7,0.43480242068716723,0.0004
groupWeight-J0-0.7,0.4350052853610877,0.0008
groupWeight-J0-0.7,0.43501972794394,0.0002
groupWeight-J0-0.7,0.43502422602600516,0.0004
groupWeight-J0-0.7,0.43510232846850716,0.0001
groupWeight-J0-0.7,0.4351064970365266,0.0001
groupWeight-J0-0.7,0.4351533429349678,0.0001
groupWeight-J0-0.7,0.43573361140075356,0.00030000000000000003
groupWeight-J0-0.7,0.4357440057179052,0.0004
groupWeight-J0-0.7,0.4357541330883919,0.0001
groupWeight-J0-0.7,0.43580943613155415,0.0012000000000000001
groupWeight-J0-0.7,0.4358111335939014,0.00030000000000000003
groupWeight-J0-0.7,0.4358134642181122,0.00030000000000000003
groupWeight-J0-0.7,0.43590085897763475,0.0002
groupWeight-J0-0.7,0.4359114836288809,0.0001
groupWeight-J0-0.7,0.43591714460532177,0.0002
groupWeight-J0-0.7,0.43592767587747266,0.0001
groupWeight-J0-0.7,0.435977759886723,0.0001
groupWeight-J0-0.7,0.4359906296655317,0.0002
groupWeight-J0-0.7,0.4360957427990395,0.00030000000000000003
groupWeight-J0-0.7,0.4363408254232684,0.0007
groupWeight-J0-0.7,0.436370016268449,0.0001
groupWeight-J0-0.7,0.4365369836159791,0.0004
groupWeight-J0-0.7,0.4366936034236576,0.00030000000000000003
groupWeight-J0-0.7,0.43679673730677443,0.00030000000000000003
groupWeight-J0-0.7,0.43684238126752895,0.0004
groupWeight-J0-0.7,0.43692055794105306,0.0002
groupWeight-J0-0.7,0.43698756740301176,0.0006000000000000001
groupWeight-J0-0.7,0.43702719116391386,0.0002
groupWeight-J0-0.7,0.4372340492943379,0.00030000000000000003
groupWeight-J0-0.7,0.437247653304622,0.0001
groupWeight-J0-0.7,0.43738940531754966,0.0005
groupWeight-J0-0.7,0.4374423716972773,0.0001
groupWeight-J0-0.7,0.4375463676756601,0.0001
groupWeight-J0-0.7,0.43763371502162096,0.0004
groupWeight-J0-0.7,0.4379264498463274,0.00030000000000000003
groupWeight-J0-0.7,0.4379867119581411,0.00030000000000000003
groupWeight-J0-0.7,0.4380100639008526,0.0002
groupWeight-J0-0.7,0.43803938849991114,0.0002
groupWeight-J0-0.7,0.4380424714911578,0.0004
groupWeight-J0-0.7,0.4381044423977608,0.0001
groupWeight-J0-0.7,0.4381859344455278,0.0001
groupWeight-J0-0.7,0.4382337343142653,0.0002
groupWeight-J0-0.7,0.43831262300311613,0.0004
groupWeight-J0-0.7,0.43833463559279856,0.0006000000000000001
groupWeight-J0-0.7,0.43857040830370053,0.0001
groupWeight-J0-0.7,0.43857194662544463,0.0001
groupWeight-J0-0.7,0.4387076431413695,0.0006000000000000001
groupWeight-J0-0.7,0.4387898058105858,0.0001
groupWeight-J0-0.7,0.4389131839804398,0.0001
groupWeight-J0-0.7,0.4389387823955351,0.0007
groupWeight-J0-0.7,0.43899501132585206,0.00030000000000000003
groupWeight-J0-0.7,0.4390907361087082,0.0005
groupWeight-J0-0.7,0.4391139307584567,0.0001
groupWeight-J0-0.7,0.43935291650555697,0.0001
groupWeight-J0-0.7,0.43948233600892184,0.0001
groupWeight-J0-0.7,0.43951510110695624,0.0001
groupWeight-J0-0.7,0.4397238526817189,0.0001
